Frec[Hz],Fase [°],|Z|[ohm],Rs[ohm],Ls[H],Q
3162.27766,88.35603027,18.89291063,0.5420139487,0.0009504739235,34.84252429
3349.654392,88.41261086,19.9628755,0.5530040492,0.0009481488691,36.08511456
3548.133892,88.61227717,21.1468433,0.5121334995,0.0009482836932,41.27955113
3758.374043,88.68161791,22.41074069,0.5156280661,0.0009487709092,43.45149066
3981.071706,88.73156952,23.70038015,0.52464299,0.000947259589,45.16323103
4216.965034,88.80728549,25.15422284,0.5235924907,0.0009491545425,48.03119475
4466.835922,88.85383682,26.60935055,0.5322664947,0.0009479108717,49.98253097
4731.51259,88.96347452,28.17797443,0.5097337973,0.0009476737068,55.2707388
5011.872336,88.8788593,29.81379915,0.5833471653,0.0009465734174,51.09837399
5308.844442,89.0693231,31.62175515,0.5136214757,0.000947870063,61.5581417
5623.413252,89.05469658,33.54303317,0.5533898962,0.0009492122884,60.60549389
5956.621435,89.10903534,35.49700389,0.5519656338,0.0009483296279,64.30239497
6309.573445,89.08972427,37.63246671,0.597853458,0.0009491350382,62.93802765
6683.439176,89.03815693,39.90397193,0.6698496188,0.0009501125613,59.563144
7079.457844,89.10682691,42.17433208,0.6574210759,0.000948015796,64.14337677
7498.942093,89.08783211,44.60451329,0.7100887054,0.0009465507342,62.80744984
7943.282347,89.22612192,47.31608074,0.6390656462,0.0009479584018,74.03271496
8413.951416,89.20967611,50.15171998,0.6917585515,0.0009485596491,72.49198267
8912.509381,89.10961508,53.13802675,0.8257395901,0.000948796584,64.34426931
9440.608763,89.27729736,56.23609988,0.70931752,0.0009479834946,79.2756766
10000,89.26611222,59.48604546,0.76192153,0.0009466721551,78.06731194
10592.53725,89.35287654,63.16117049,0.7133545683,0.0009489484058,88.53541393
11220.18454,89.32765534,66.91489018,0.7852033217,0.0009491022414,85.21395828
11885.02227,89.19805433,70.99567912,0.9936651359,0.0009506256054,71.44129595
12589.25412,89.2690779,74.97070192,0.9563750998,0.0009477119764,78.38410014
13335.21432,89.37721485,79.51985527,0.8643360831,0.0009490083995,91.9956476
14125.37545,89.32432701,84.23210918,0.993302517,0.0009490030501,84.79415968
14962.35656,89.27521965,89.19060549,1.128213539,0.0009486466897,79.04839509
15848.93192,89.3009728,94.38747035,1.151529355,0.0009477682498,81.96095508
16788.04018,89.23807714,100.0592955,1.330555549,0.0009485040095,75.19449186
17782.7941,89.19880087,105.8933975,1.480718706,0.000947646912,71.50787254
18836.49089,89.04248674,112.3105796,1.876819983,0.0009488119629,59.8325347
19952.62315,89.0466968,118.9446632,1.978943255,0.0009486477401,60.09682159
21134.8904,89.18075992,125.9850462,1.801327827,0.0009486253697,69.93294948
22387.21139,89.23244105,133.1215425,1.783300196,0.0009463014409,74.6422827
23713.73706,89.04222921,140.97827,2.356518775,0.0009460446359,59.81644407
25118.86432,89.0595743,149.4065822,2.45217855,0.0009465234104,60.91989401
26607.2506,89.14837389,158.7629125,2.359714174,0.0009495573793,67.27313711
28183.82931,89.18864709,167.9537296,2.378276288,0.000948344737,70.61285984
29853.82619,88.81280088,178.1802222,3.691725097,0.0009496998972,48.25439838
31622.7766,89.10856116,188.4538222,2.931948568,0.0009483584438,64.26818512
33496.54392,88.93140839,199.6211162,3.722806211,0.0009483116253,53.61181536
35481.33892,88.83109572,212.934017,4.343814155,0.0009549371602,49.00985593
37583.74043,88.4418556,225.509457,6.131917411,0.0009546062621,36.76273811
39810.71706,88.51188985,235.4512016,6.114550422,0.0009409673318,38.49372007
42169.65034,88.98252614,249.3753713,4.428242159,0.0009410337704,56.30587542
44668.35922,88.20633755,265.8271911,8.320444878,0.0009466876028,31.93302129
47315.1259,88.23926213,279.5742842,8.590153728,0.0009399662335,32.53053345
50118.72336,88.1766826,298.1405797,9.48609416,0.0009462835313,31.41331137
53088.44442,88.36325076,314.1711827,8.973601761,0.0009414759936,34.9963158
56234.13252,88.26264618,335.5432984,10.17296747,0.0009492246615,32.96865468
59566.21435,88.10075762,355.5322427,11.78303631,0.0009494246008,30.15665261
63095.73445,88.08627633,376.5737702,12.57551873,0.0009493533801,29.92828706
66834.39176,88.06044068,397.6695819,13.45921893,0.0009464411611,29.52933255
70794.57844,87.84752322,423.4666906,15.90497305,0.0009513336219,26.60601163
74989.42093,87.65779123,448.864928,18.34415356,0.0009518594503,24.44865753
79432.82347,88.02031613,473.836806,16.3687527,0.0009488326769,28.93036506
84139.51416,87.69601454,503.1287354,20.22642711,0.0009509288609,24.85471131
89125.09381,87.58943182,534.5593523,22.48353469,0.0009537434793,23.75455293
94406.08763,87.21622493,562.3044759,27.30940066,0.0009468449601,20.5658456
100000,86.6578125,600.0729534,34.98371382,0.0009534213884,17.12374875
105925.3725,86.36167797,629.4631402,39.94449156,0.000943874461,15.72668565
112201.8454,86.99897755,664.8800719,34.80898293,0.000941819001,19.07462384
118850.2227,87.23495882,701.6252505,33.84664252,0.0009384679015,20.70540343
125892.5412,86.83164998,758.0852983,41.89934528,0.0009569160881,18.06535448
133352.1432,86.76138435,789.5225289,44.60361076,0.0009407852487,17.67259603
141253.7545,86.35998354,834.4643545,52.9780933,0.0009383198509,15.71934511
149623.5656,85.78656529,892.3692395,65.56419328,0.0009466498193,13.57383303
158489.3192,86.25813947,939.8916737,61.3386203,0.0009418269612,15.29033441
167880.4018,85.73894451,985.8829172,73.25200075,0.0009320589117,13.42158297
177827.941,85.83628871,1057.022644,76.74674193,0.0009435320523,13.73651544
188364.9089,85.15762751,1125.514336,95.01002954,0.0009475851887,11.80398582
199526.2315,83.99379163,1212.312869,126.8518428,0.0009617102553,9.504457542
211348.904,84.18909224,1292.14012,130.8236272,0.0009680378678,9.826209709
223872.1139,84.69948624,1355.976617,125.2644636,0.0009598674188,10.77862185
237137.3706,83.2412105,1431.667712,168.4925985,0.0009541873598,8.437867464
251188.6432,83.28488732,1533.702269,179.3399439,0.0009650984016,8.493260314
266072.506,84.01354754,1654.247958,172.5269892,0.0009841150391,9.536053824
281838.2931,82.88306018,1807.60925,223.9534947,0.001012897836,8.009172875
298538.2619,82.45720766,1924.776617,252.6589466,0.001017246503,7.552163661
316227.766,82.16988406,2049.980694,279.2818111,0.001022119576,7.271749713
334965.4392,83.01273338,2201.214164,267.774968,0.001038113838,8.159337029
354813.3892,82.14787929,2386.411139,326.0238001,0.001060411021,7.25111505
375837.4043,80.55083644,2528.72671,415.1472493,0.001056304251,6.008509211
398107.1706,80.08456159,2812.636278,484.3205896,0.001107637617,5.720640187
421696.5034,79.25705003,3025.708407,564.0015715,0.001121935728,5.270690719
446683.5922,77.38405515,3366.982593,735.3989,0.001170703043,4.467902009
473151.259,78.03454274,3704.484569,768.0209386,0.001219011736,4.718616638
501187.2336,74.95716032,4133.254463,1072.749779,0.001267561135,3.720920144
530884.4442,75.24494348,4539.785589,1156.225697,0.001316110901,3.796905055
562341.3252,72.73236689,5182.645447,1538.393017,0.001400691677,3.217030041
595662.1435,69.6352061,6240.17648,2171.556811,0.001563098786,2.693984537
630957.3445,68.84139998,7033.84807,2538.873161,0.001654632207,2.583689602
668343.9176,62.42248804,9068.582075,4198.283504,0.00191417698,1.914653522
707945.7844,59.96271993,10984.41064,5498.39374,0.002137786126,1.729451097
749894.2093,47.14799933,14195.86918,9654.709218,0.002208782686,1.077937695
794328.2347,31.59403936,18117.10693,15431.81545,0.001901757492,0.6150607073
841395.1416,6.086762287,23427.42071,23295.3479,0.0004698845065,0.1066354959
891250.9381,-23.60481807,21002.88087,19245.55009,-0.001501832043,0.4369894031
944060.8763,-48.50832934,16057.91599,10638.54858,-0.002027782192,1.13062554
1000000,-58.85306597,12370.03483,6398.209638,-0.001684944113,1.654652894
